0,6040.444017,6150.444017,6765.762124,6875.762124
1,6240.444017,6350.444017,6765.762124,6875.762124
2,6440.444017,6550.444017,6765.762124,6875.762124
3,6640.444017,6750.444017,6765.762124,6875.762124
4,6840.444017,6950.444017,6765.762124,6875.762124
5,7040.444017,7150.444017,6765.762124,6875.762124
6,7240.444017,7350.444017,6765.762124,6875.762124
7,7440.444017,7550.444017,6765.762124,6875.762124
8,7640.444017,7750.444017,6765.762124,6875.762124
9,7840.444017,7950.444017,6765.762124,6875.762124
10,8040.444017,8150.444017,6765.762124,6875.762124
11,8240.444017,8350.444017,6765.762124,6875.762124
12,8440.444017,8550.444017,6765.762124,6875.762124
13,8640.444017,8750.444017,6765.762124,6875.762124
14,8840.444017,8950.444017,6765.762124,6875.762124
15,9040.444017,9150.444017,6765.762124,6875.762124
16,9240.444017,9350.444017,6765.762124,6875.762124
17,9440.444017,9550.444017,6765.762124,6875.762124
18,9640.444017,9750.444017,6765.762124,6875.762124
19,9840.444017,9950.444017,6765.762124,6875.762124
20,10040.44402,10150.44402,6765.762124,6875.762124
21,10240.44402,10350.44402,6765.762124,6875.762124
22,10440.44402,10550.44402,6765.762124,6875.762124
23,10640.44402,10750.44402,6765.762124,6875.762124
24,10840.44402,10950.44402,6765.762124,6875.762124
25,11040.44402,11150.44402,6765.762124,6875.762124
26,11240.44402,11350.44402,6765.762124,6875.762124
27,11440.44402,11550.44402,6765.762124,6875.762124
28,11640.44402,11750.44402,6765.762124,6875.762124
29,11840.44402,11950.44402,6765.762124,6875.762124
30,12040.44402,12150.44402,6765.762124,6875.762124
31,12240.44402,12350.44402,6765.762124,6875.762124
32,12440.44402,12550.44402,6765.762124,6875.762124
33,12640.44402,12750.44402,6765.762124,6875.762124
34,12840.44402,12950.44402,6765.762124,6875.762124
35,13040.44402,13150.44402,6765.762124,6875.762124
36,13240.44402,13350.44402,6765.762124,6875.762124
37,13440.44402,13550.44402,6765.762124,6875.762124
38,13640.44402,13750.44402,6765.762124,6875.762124
39,13840.44402,13950.44402,6765.762124,6875.762124
40,14040.44402,14150.44402,6765.762124,6875.762124
41,14240.44402,14350.44402,6765.762124,6875.762124
42,14440.44402,14550.44402,6765.762124,6875.762124
43,14640.44402,14750.44402,6765.762124,6875.762124
44,14840.44402,14950.44402,6765.762124,6875.762124
45,15040.44402,15150.44402,6765.762124,6875.762124
46,15240.44402,15350.44402,6765.762124,6875.762124
47,15440.44402,15550.44402,6765.762124,6875.762124
48,15640.44402,15750.44402,6765.762124,6875.762124
49,15840.44402,15950.44402,6765.762124,6875.762124
50,16040.44402,16150.44402,6765.762124,6875.762124
51,16240.44402,16350.44402,6765.762124,6875.762124
52,16440.44402,16550.44402,6765.762124,6875.762124
53,16640.44402,16750.44402,6765.762124,6875.762124
54,16840.44402,16950.44402,6765.762124,6875.762124
55,17040.44402,17150.44402,6765.762124,6875.762124
56,17240.44402,17350.44402,6765.762124,6875.762124
57,17440.44402,17550.44402,6765.762124,6875.762124
58,17640.44402,17750.44402,6765.762124,6875.762124
59,17840.44402,17950.44402,6765.762124,6875.762124
60,18040.44402,18150.44402,6765.762124,6875.762124
61,18240.44402,18350.44402,6765.762124,6875.762124
62,18440.44402,18550.44402,6765.762124,6875.762124
63,18640.44402,18750.44402,6765.762124,6875.762124
64,18840.44402,18950.44402,6765.762124,6875.762124
65,19040.44402,19150.44402,6765.762124,6875.762124
66,19240.44402,19350.44402,6765.762124,6875.762124
67,19440.44402,19550.44402,6765.762124,6875.762124
68,19640.44402,19750.44402,6765.762124,6875.762124
69,19840.44402,19950.44402,6765.762124,6875.762124
70,20040.44402,20150.44402,6765.762124,6875.762124
71,20240.44402,20350.44402,6765.762124,6875.762124
72,20440.44402,20550.44402,6765.762124,6875.762124
73,20640.44402,20750.44402,6765.762124,6875.762124
74,20840.44402,20950.44402,6765.762124,6875.762124
75,21040.44402,21150.44402,6765.762124,6875.762124
76,21240.44402,21350.44402,6765.762124,6875.762124
77,21440.44402,21550.44402,6765.762124,6875.762124
78,21640.44402,21750.44402,6765.762124,6875.762124
79,21840.44402,21950.44402,6765.762124,6875.762124
80,22040.44402,22150.44402,6765.762124,6875.762124
81,22240.44402,22350.44402,6765.762124,6875.762124
82,22440.44402,22550.44402,6765.762124,6875.762124
83,22640.44402,22750.44402,6765.762124,6875.762124
84,22840.44402,22950.44402,6765.762124,6875.762124
85,23040.44402,23150.44402,6765.762124,6875.762124
86,23240.44402,23350.44402,6765.762124,6875.762124
87,23440.44402,23550.44402,6765.762124,6875.762124
88,23640.44402,23750.44402,6765.762124,6875.762124
89,23840.44402,23950.44402,6765.762124,6875.762124
