0, 0, 89, 0, 89
1, 0, 89, 180, 269
2, 0, 89, 360, 449
3, 0, 89, 540, 629
4, 0, 89, 720, 809
5, 0, 89, 900, 989
6, 0, 89, 1080, 1169
7, 0, 89, 1260, 1349
8, 0, 89, 1440, 1529
9, 0, 89, 1620, 1709
10, 0, 89, 1800, 1889
11, 0, 89, 1980, 2069
12, 0, 89, 2160, 2249
13, 0, 89, 2340, 2429
14, 0, 89, 2520, 2609
15, 0, 89, 2700, 2789
16, 0, 89, 2880, 2969
17, 0, 89, 3060, 3149
18, 0, 89, 3240, 3329
19, 0, 89, 3420, 3509
20, 0, 89, 3600, 3689
21, 0, 89, 3780, 3869
22, 0, 89, 3960, 4049
23, 180, 269, 0, 89
24, 180, 269, 180, 269
25, 180, 269, 360, 449
26, 180, 269, 540, 629
27, 180, 269, 720, 809
28, 180, 269, 900, 989
29, 180, 269, 1080, 1169
30, 180, 269, 1260, 1349
31, 180, 269, 1440, 1529
32, 180, 269, 1620, 1709
33, 180, 269, 1800, 1889
34, 180, 269, 1980, 2069
35, 180, 269, 2160, 2249
36, 180, 269, 2340, 2429
37, 180, 269, 2520, 2609
38, 180, 269, 2700, 2789
39, 180, 269, 2880, 2969
40, 180, 269, 3060, 3149
41, 180, 269, 3240, 3329
42, 180, 269, 3420, 3509
43, 180, 269, 3600, 3689
44, 180, 269, 3780, 3869
45, 180, 269, 3960, 4049
46, 360, 449, 0, 89
47, 360, 449, 180, 269
48, 360, 449, 360, 449
49, 360, 449, 540, 629
50, 360, 449, 720, 809
51, 360, 449, 900, 989
52, 360, 449, 1080, 1169
53, 360, 449, 1260, 1349
54, 360, 449, 1440, 1529
55, 360, 449, 1620, 1709
56, 360, 449, 1800, 1889
57, 360, 449, 1980, 2069
58, 360, 449, 2160, 2249
59, 360, 449, 2340, 2429
60, 360, 449, 2520, 2609
61, 360, 449, 2700, 2789
62, 360, 449, 2880, 2969
63, 360, 449, 3060, 3149
64, 360, 449, 3240, 3329
65, 360, 449, 3420, 3509
66, 360, 449, 3600, 3689
67, 360, 449, 3780, 3869
68, 360, 449, 3960, 4049
69, 540, 629, 0, 89
70, 540, 629, 180, 269
71, 540, 629, 360, 449
72, 540, 629, 540, 629
73, 540, 629, 720, 809
74, 540, 629, 900, 989
75, 540, 629, 1080, 1169
76, 540, 629, 1260, 1349
77, 540, 629, 1440, 1529
78, 540, 629, 1620, 1709
79, 540, 629, 1800, 1889
80, 540, 629, 1980, 2069
81, 540, 629, 2160, 2249
82, 540, 629, 2340, 2429
83, 540, 629, 2520, 2609
84, 540, 629, 2700, 2789
85, 540, 629, 2880, 2969
86, 540, 629, 3060, 3149
87, 540, 629, 3240, 3329
88, 540, 629, 3420, 3509
89, 540, 629, 3600, 3689
90, 540, 629, 3780, 3869
91, 540, 629, 3960, 4049
92, 720, 809, 0, 89
93, 720, 809, 180, 269
94, 720, 809, 360, 449
95, 720, 809, 540, 629
96, 720, 809, 720, 809
97, 720, 809, 900, 989
98, 720, 809, 1080, 1169
99, 720, 809, 1260, 1349
100, 720, 809, 1440, 1529
101, 720, 809, 1620, 1709
102, 720, 809, 1800, 1889
103, 720, 809, 1980, 2069
104, 720, 809, 2160, 2249
105, 720, 809, 2340, 2429
106, 720, 809, 2520, 2609
107, 720, 809, 2700, 2789
108, 720, 809, 2880, 2969
109, 720, 809, 3060, 3149
110, 720, 809, 3240, 3329
111, 720, 809, 3420, 3509
112, 720, 809, 3600, 3689
113, 720, 809, 3780, 3869
114, 720, 809, 3960, 4049
115, 900, 989, 0, 89
116, 900, 989, 180, 269
117, 900, 989, 360, 449
118, 900, 989, 540, 629
119, 900, 989, 720, 809
120, 900, 989, 900, 989
121, 900, 989, 1080, 1169
122, 900, 989, 1260, 1349
123, 900, 989, 1440, 1529
124, 900, 989, 1620, 1709
125, 900, 989, 1800, 1889
126, 900, 989, 1980, 2069
127, 900, 989, 2160, 2249
128, 900, 989, 2340, 2429
129, 900, 989, 2520, 2609
130, 900, 989, 2700, 2789
131, 900, 989, 2880, 2969
132, 900, 989, 3060, 3149
133, 900, 989, 3240, 3329
134, 900, 989, 3420, 3509
135, 900, 989, 3600, 3689
136, 900, 989, 3780, 3869
137, 900, 989, 3960, 4049
138, 1080, 1169, 0, 89
139, 1080, 1169, 180, 269
140, 1080, 1169, 360, 449
141, 1080, 1169, 540, 629
142, 1080, 1169, 720, 809
143, 1080, 1169, 900, 989
